id,id_produto,tipo,temperatura_ar,temperatura_processo,umidade_relativa,velocidade_rotacional,torque,desgaste_da_ferramenta,falha_maquina,FDF (Falha Desgaste Ferramenta),FDC (Falha Dissipacao Calor),FP (Falha Potencia),FTE (Falha Tensao Excessiva),FA (Falha Aleatoria)
27818,L55981,L,297.4,308.6,90.0,1488.0,36.4,135.0,Não,Não,Não,Não,Não,Não
27819,L55275,L,300.2,311.6,90.0,1473.0,39.2,169.0,Não,Não,Não,Não,Não,Não
27820,L47561,L,297.5,308.5,90.0,1486.0,40.4,129.0,Não,Não,Não,Não,Não,Não
27821,L48362,L,297.3,308.4,90.0,1498.0,39.7,25.0,Não,Não,Não,Não,Não,Não
27822,L50606,L,301.6,310.6,90.0,1452.0,53.3,158.0,Não,Não,Não,Não,Não,Não
27823,M17124,M,299.2,308.4,90.0,1585.0,43.5,181.0,Não,Não,Não,Não,Não,Não
27827,L51244,L,301.9,310.7,90.0,1469.0,46.6,64.0,Não,Não,Não,Não,Não,Não
27828,L56869,L,299.0,310.0,90.0,1561.0,35.1,46.0,Não,Não,Não,Não,Não,Não
27829,L48868,L,298.2,307.9,90.0,1565.0,42.9,13.0,Não,Não,Não,Não,Não,Não
27832,L49052,L,298.0,308.1,90.0,2224.0,17.4,81.0,Não,Não,Não,Não,Não,Não
27833,L54258,L,300.7,310.5,90.0,1578.0,31.2,199.0,Não,Não,Não,Não,Não,Não
27834,L53911,L,301.6,310.9,90.0,1385.0,45.9,107.0,Não,Não,Não,Não,Não,Não
27835,H32328,H,300.6,309.4,90.0,1431.0,43.2,111.0,Não,Não,Não,Não,Não,Não
27836,L48631,L,298.9,310.4,90.0,1369.0,54.4,176.0,Não,Não,Não,Não,Não,Não
27837,M16233,M,298.8,310.3,90.0,1366.0,59.0,166.0,Não,Não,Não,Não,Não,Não
27840,M16370,M,298.1,308.9,90.0,1435.0,43.2,181.0,Não,Não,Não,Não,Não,Não
27842,H32395,H,300.4,309.4,90.0,1694.0,40.4,112.0,Não,Não,Não,Não,Não,Não
27843,M17247,M,299.2,308.5,90.0,1474.0,33.5,15.0,Não,Não,Não,Não,Não,Não
27844,L53625,L,300.7,310.2,90.0,1706.0,27.8,57.0,Não,Não,Não,Não,Não,Não
27846,L51163,L,302.2,311.3,90.0,1389.0,46.9,48.0,Não,Não,Não,Não,Não,Não
27847,M15724,M,295.8,306.5,90.0,1544.0,36.7,48.0,Não,Não,Não,Não,Não,Não
27848,L53748,L,301.3,310.6,90.0,1521.0,30.8,148.0,Não,Não,Não,Não,Não,Não
27849,H37956,H,298.5,309.4,90.0,1512.0,35.3,51.0,Não,Não,Não,Não,Não,Não
27850,L57094,L,298.5,308.8,90.0,1958.0,20.2,149.0,Não,Não,Não,Não,Não,Não
27851,L55253,L,300.5,312.0,90.0,1558.0,47.7,28.0,Não,Não,Não,Não,Não,Não
27854,L54272,L,300.7,310.2,90.0,1568.0,35.9,10.0,Não,Não,Não,Não,Não,Não
27855,L47656,L,297.4,309.0,90.0,1478.0,37.7,154.0,Não,Não,Não,Não,Não,Não
27859,L50543,L,301.3,310.6,90.0,1651.0,28.3,16.0,Não,Não,Não,Não,Não,Não
27860,H31036,H,297.7,307.9,90.0,1418.0,38.3,63.0,Não,Não,Não,Não,Não,Não
27861,L50030,L,300.4,309.3,90.0,1671.0,41.4,209.0,Não,Não,Não,Não,Não,Não
27863,L51421,L,302.4,311.0,90.0,1669.0,30.0,79.0,Não,Não,Não,Não,Não,Não
27864,M17291,M,298.9,308.1,90.0,1411.0,51.3,139.0,Não,Não,Não,Não,Não,Não
27865,L48218,L,296.6,307.6,90.0,1668.0,34.4,190.0,Não,Não,Não,Não,Não,Não
27866,M23654,M,297.4,308.5,90.0,1569.0,36.4,56.0,Não,Não,Não,Não,Não,Não
27867,L47371,L,298.3,308.6,90.0,1480.0,40.4,72.0,Não,Não,Não,Não,Não,Não
27870,M19287,M,302.4,310.1,90.0,1520.0,42.9,86.0,Não,Não,Não,Não,Não,Não
27871,M16034,M,297.2,308.3,90.0,1568.0,34.1,0.0,Não,Não,Não,Não,Não,Não
27872,M22987,M,300.1,311.3,90.0,1650.0,32.4,200.0,Não,Não,Não,Não,Não,Não
27873,H35301,H,301.4,311.1,90.0,1596.0,41.4,2.0,Não,Não,Não,Não,Não,Não
27875,M24776,M,298.5,308.8,90.0,1447.0,42.4,170.0,Não,Não,Não,Não,Não,Não
27876,H36821,H,299.8,310.9,90.0,1772.0,27.9,5.0,Não,Não,Não,Não,Não,Não
27877,L47471,L,298.2,308.3,90.0,1431.0,54.3,26.0,Não,Não,Não,Não,Não,Não
27880,M18098,M,300.8,309.3,90.0,1841.0,23.5,119.0,Não,Não,Não,Não,Não,Não
27881,M15614,M,296.9,308.1,90.0,1739.0,33.4,176.0,Não,Não,Não,Não,Não,Não
27882,L56400,L,297.8,308.9,90.0,1282.0,58.1,146.0,Não,Não,Não,Não,Não,Não
27884,M20528,M,302.3,311.6,90.0,1474.0,35.5,33.0,Não,Não,Não,Não,Não,Não
27885,L48373,L,297.2,308.0,90.0,1451.0,47.7,49.0,Não,Não,Não,Não,Não,Não
27886,L48481,L,298.7,309.9,90.0,1483.0,35.7,141.0,Não,Não,Não,Não,Não,Não
27890,L55858,L,297.4,308.5,90.0,1583.0,32.5,148.0,Não,Não,Não,Não,Não,Não
27892,L50342,L,300.4,309.8,90.0,1476.0,41.0,159.0,Não,Não,Não,Não,Não,Não
27896,L48663,L,298.0,309.6,90.0,1441.0,47.4,153.0,Não,Não,Não,Não,Não,Não
27897,M20043,M,303.9,313.0,90.0,1740.0,29.9,110.0,Não,Não,Não,Não,Não,Não
27898,L52891,L,302.2,311.6,90.0,1545.0,41.0,37.0,Não,Não,Não,Não,Não,Não
27900,M23353,M,298.5,309.7,90.0,1448.0,43.1,131.0,Não,Não,Não,Não,Não,Não
27901,L49211,L,298.8,308.6,90.0,1373.0,47.8,81.0,Não,Não,Não,Não,Não,Não
27902,M17864,M,300.5,309.8,90.0,1466.0,53.2,172.0,Não,Não,Não,Não,Não,Não
27904,L51496,L,301.8,310.1,90.0,1565.0,37.4,199.0,Não,Não,Não,Não,Não,Não
27907,M24300,M,298.1,308.7,90.0,1353.0,50.7,65.0,Não,Não,Não,Não,Não,Não
27909,L47617,L,297.4,308.3,90.0,1491.0,41.8,49.0,Não,Não,Não,Não,Não,Não
27911,H34166,H,303.5,311.6,90.0,1465.0,40.9,39.0,Não,Não,Não,Não,Não,Não
27913,L50756,L,301.6,310.4,90.0,1451.0,44.7,116.0,Não,Não,Não,Não,Não,Não
27918,L49194,L,298.6,308.4,90.0,1530.0,59.7,40.0,Não,Não,Não,Não,Não,Não
27919,L54271,L,300.7,310.2,90.0,1440.0,42.0,8.0,Não,Não,Não,Não,Não,Não
27921,L48613,L,298.8,309.8,90.0,1703.0,32.4,170.0,Não,Não,Não,Não,Não,Não
27924,M19751,M,303.7,312.3,90.0,1624.0,34.3,190.0,Não,Não,Não,Não,Não,Não
27926,L56688,L,299.2,310.3,90.0,1508.0,42.0,32.0,Não,Não,Não,Não,Não,Não
27928,L51025,L,302.3,311.3,90.0,1520.0,37.5,171.0,Não,Não,Não,Não,Não,Não
27929,L51215,L,302.0,310.8,90.0,1495.0,35.2,193.0,Não,Não,Não,Não,Não,Não
27931,L48407,L,297.1,308.4,90.0,1422.0,43.2,148.0,Não,Não,Não,Não,Não,Não
27933,H35397,H,301.0,310.8,90.0,1403.0,47.3,20.0,Não,Não,Não,Não,Não,Não
27936,H34202,H,303.7,312.5,90.0,1514.0,35.5,138.0,Não,Não,Não,Não,Não,Não
27940,L49480,L,299.3,308.6,90.0,1413.0,46.3,134.0,Não,Não,Não,Não,Não,Não
27941,M18668,M,302.3,310.8,90.0,1452.0,43.2,73.0,Não,Não,Não,Não,Não,Não
27943,L50120,L,300.7,309.7,90.0,1532.0,38.9,201.0,Não,Não,Não,Não,Não,Não
27944,H30113,H,296.8,307.9,90.0,1487.0,36.2,74.0,Não,Não,Não,Não,Não,Não
27945,M17478,M,299.4,309.1,90.0,1461.0,59.5,70.0,Não,Não,Não,Não,Não,Não
27946,L47720,L,297.4,309.4,90.0,1473.0,60.5,94.0,Não,Não,Não,Não,Não,Não
27952,L55651,L,298.6,309.8,90.0,1332.0,48.7,76.0,Não,Não,Não,Não,Não,Não
27954,L54996,L,299.8,311.2,90.0,1705.0,28.3,137.0,Não,Não,Não,Não,Não,Não
27956,L54249,L,300.7,310.6,90.0,1478.0,39.5,175.0,Não,Não,Não,Não,Não,Não
27957,M16472,M,297.9,307.9,90.0,1540.0,39.9,38.0,Não,Não,Não,Não,Não,Não
27958,L51282,L,302.0,310.9,90.0,1547.0,40.8,165.0,Não,Não,Não,Não,Não,Não
27959,M18692,M,302.3,310.9,90.0,1465.0,43.5,140.0,Não,Não,Não,Não,Não,Não
27960,L55024,L,300.1,311.3,90.0,1658.0,30.2,208.0,Não,Não,Não,Não,Não,Não
27961,L55013,L,300.0,311.4,90.0,1604.0,38.7,124.0,Não,Não,Não,Não,Não,Não
27962,L49048,L,298.3,308.0,90.0,1361.0,53.8,81.0,Não,Não,Não,Não,Não,Não
27963,L54285,L,300.9,310.4,90.0,1536.0,34.2,94.0,Não,Não,Não,Não,Não,Não
27965,H33341,H,302.7,311.0,90.0,1418.0,50.3,156.0,Não,Não,Não,Não,Não,Não
27968,L55863,L,297.2,308.6,90.0,2170.0,18.0,190.0,Não,Não,Não,Não,Não,Não
27969,L54765,L,300.4,311.1,90.0,1504.0,41.4,187.0,Não,Não,Não,Não,Não,Não
27976,L47988,L,296.9,307.7,90.0,1445.0,42.0,120.0,Não,Não,Não,Não,Não,Não
27978,M17830,M,300.8,309.7,90.0,1501.0,40.9,146.0,Não,Não,Não,Não,Não,Não
27980,L56360,L,298.1,309.1,90.0,1393.0,52.5,40.0,Não,Não,Não,Não,Não,Não
27982,M18755,M,302.3,311.1,90.0,1546.0,35.2,71.0,Não,Não,Não,Não,Não,Não
27985,M19930,M,304.1,313.2,90.0,1408.0,52.6,20.0,Não,Não,Não,Não,Não,Não
27987,M22349,M,300.3,311.7,90.0,1596.0,31.2,173.0,Não,Não,Não,Não,Não,Não
27990,M23560,M,297.5,308.6,90.0,1408.0,44.5,76.0,Não,Não,Não,Não,Não,Não
27991,L56016,L,297.4,308.9,90.0,1473.0,47.9,174.0,Não,Não,Não,Não,Não,Não
27994,L57128,L,298.2,307.9,90.0,1704.0,30.1,109.0,Não,Não,Não,Não,Não,Não
27996,L56424,L,298.2,308.8,90.0,1767.0,27.3,171.0,Não,Não,Não,Não,Não,Não
27998,M22392,M,300.1,311.4,90.0,1427.0,41.2,179.0,Não,Não,Não,Não,Não,Não
27999,L56175,L,297.2,308.0,90.0,1474.0,47.1,162.0,Não,Não,Não,Não,Não,Não
28002,L54959,L,300.5,311.7,90.0,1384.0,47.2,47.0,Não,Não,Não,Não,Não,Não
28006,H33580,H,302.3,310.5,90.0,1525.0,41.9,13.0,Não,Não,Não,Não,Não,Não
28009,L55083,L,300.8,312.5,90.0,1511.0,36.7,131.0,Não,Não,Não,Não,Não,Não
28010,L54753,L,300.3,311.1,90.0,1601.0,37.1,160.0,Não,Não,Não,Não,Não,Não
28011,L48497,L,299.0,309.9,90.0,1429.0,41.6,141.0,Não,Não,Não,Não,Não,Não
28013,L56255,L,297.3,308.1,90.0,1506.0,45.7,150.0,Não,Não,Não,Não,Não,Não
28014,L49692,L,298.9,308.8,90.0,1731.0,28.6,5.0,Não,Não,Não,Não,Não,Não
28015,L55562,L,298.9,310.0,90.0,1589.0,27.3,58.0,Não,Não,Não,Não,Não,Não
28017,L56122,L,297.4,308.3,90.0,1398.0,47.8,32.0,Não,Não,Não,Não,Não,Não
28020,L55922,L,297.4,308.7,90.0,1469.0,39.0,119.0,Não,Não,Não,Não,Não,Não
28021,M16600,M,298.5,307.9,90.0,1540.0,39.2,146.0,Não,Não,Não,Não,Não,Não
28022,M22100,M,300.0,310.1,90.0,2098.0,19.7,48.0,Não,Não,Não,Não,Não,Não
28031,L57107,L,298.4,308.6,90.0,1419.0,44.0,53.0,Não,Não,Não,Não,Não,Não
28034,M17762,M,300.3,309.5,90.0,1339.0,50.0,107.0,Não,Não,Não,Não,Não,Não
28035,M23146,M,298.8,309.9,90.0,1306.0,63.9,57.0,Não,Não,Não,Não,Não,Não
28036,H35969,H,301.4,310.8,90.0,1459.0,37.6,157.0,Não,Não,Não,Não,Não,Não
28038,L47658,L,297.4,309.0,90.0,1552.0,35.8,161.0,Não,Não,Não,Não,Não,Não
28040,L55789,L,297.4,308.6,90.0,1521.0,37.5,2.0,Não,Não,Não,Não,Não,Não
28041,L51213,L,302.0,310.8,90.0,1487.0,40.6,229.0,Não,Não,Não,Não,Não,Não
28043,L49939,L,299.7,309.1,90.0,1565.0,41.1,97.0,Não,Não,Não,Não,Não,Não
28045,M20039,M,304.2,313.4,90.0,1490.0,44.0,43.0,Não,Não,Não,Não,Não,Não
28048,H38801,H,297.4,307.9,90.0,1743.0,26.3,131.0,Não,Não,Não,Não,Não,Não
28050,L50721,L,301.9,310.9,90.0,1546.0,43.4,29.0,Não,Não,Não,Não,Não,Não
28051,L49403,L,299.6,309.0,90.0,1413.0,48.4,153.0,Não,Não,Não,Não,Não,Não
28052,M24203,M,298.2,308.7,90.0,1446.0,44.9,7.0,Não,Não,Não,Não,Não,Não
28054,L53162,L,300.7,310.8,90.0,1353.0,47.8,190.0,Não,Não,Não,Não,Não,Não
28055,M22930,M,300.5,312.0,90.0,1364.0,50.1,112.0,Não,Não,Não,Não,Não,Não
28057,L53673,L,301.0,310.0,90.0,1363.0,53.2,173.0,Não,Não,Não,Não,Não,Não
28059,L54367,L,300.4,310.3,90.0,1402.0,49.3,49.0,Não,Não,Não,Não,Não,Não
28060,H38157,H,297.4,308.7,90.0,1419.0,49.6,210.0,Não,Não,Não,Não,Não,Não
28061,L55420,L,299.0,310.4,90.0,1527.0,38.7,96.0,Não,Não,Não,Não,Não,Não
28064,M21957,M,300.6,310.2,90.0,1233.0,52.3,171.0,Não,Não,Não,Não,Não,Não
28065,L53396,L,301.1,310.6,90.0,1488.0,40.1,208.0,Não,Não,Não,Não,Não,Não
28066,L55961,L,297.5,308.7,90.0,1552.0,42.3,5.0,Não,Não,Não,Não,Não,Não
28067,M16349,M,298.2,309.0,90.0,1723.0,27.6,168.0,Não,Não,Não,Não,Não,Não
28068,L53040,L,301.3,310.9,90.0,1497.0,44.7,148.0,Não,Não,Não,Não,Não,Não
28069,L55420,L,299.0,310.5,90.0,1403.0,47.8,96.0,Não,Não,Não,Não,Não,Não
28070,L49572,L,299.3,308.6,90.0,1679.0,31.6,144.0,Não,Não,Não,Não,Não,Não
28071,L48238,L,296.7,307.8,90.0,1605.0,31.3,101.0,Não,Não,Não,Não,Não,Não
28072,L49403,L,299.7,309.0,90.0,1566.0,35.8,153.0,Não,Não,Não,Não,Não,Não
28073,M17053,M,299.5,308.8,90.0,1448.0,41.4,46.0,Não,Não,Não,Não,Não,Não
28074,L48542,L,298.6,310.1,90.0,1422.0,42.1,66.0,Não,Não,Não,Não,Não,Não
28077,L47885,L,297.7,309.0,90.0,1507.0,41.6,94.0,Não,Não,Não,Não,Não,Não
28079,H35898,H,300.6,309.8,90.0,1565.0,37.7,176.0,Não,Não,Não,Não,Não,Não
28080,L49124,L,298.1,308.1,90.0,1629.0,30.6,54.0,Não,Não,Não,Não,Não,Não
28082,M17959,M,300.0,309.1,90.0,1413.0,46.7,185.0,Não,Não,Não,Não,Não,Não
28084,L51267,L,302.0,310.4,90.0,1376.0,54.9,57.0,Sim,Não,Sim,Não,Não,Não
28085,L55798,L,297.7,308.5,90.0,1412.0,50.3,104.0,Não,Não,Não,Não,Não,Não
28086,M24298,M,298.1,308.8,90.0,1364.0,49.6,59.0,Não,Não,Não,Não,Não,Não
28088,L52308,L,304.2,313.4,90.0,1590.0,42.5,98.0,Não,Não,Não,Não,Não,Não
28090,L53361,L,300.9,310.9,90.0,1431.0,48.5,19.0,Não,Não,Não,Não,Não,Não
28091,L53040,L,301.3,310.9,90.0,1566.0,33.1,13.0,Não,Não,Não,Não,Não,Não
28093,L47992,L,296.8,307.6,90.0,1351.0,57.9,128.0,Não,Não,Não,Não,Não,Não
28094,L56919,L,298.9,310.0,90.0,1515.0,42.9,190.0,Não,Não,Não,Não,Não,Não
28095,M23806,M,297.3,308.4,90.0,1688.0,30.9,24.0,Não,Não,Não,Não,Não,Não
28097,L50766,L,301.8,310.4,90.0,1529.0,43.0,73.0,Não,Não,Não,Não,Não,Não
28102,L48891,L,298.2,307.8,90.0,1455.0,46.2,70.0,Não,Não,Não,Não,Não,Não
28105,M20857,M,300.5,310.2,90.0,1571.0,34.6,171.0,Não,Não,Não,Não,Não,Não
28106,L55352,L,299.9,311.4,90.0,1471.0,28.9,160.0,Não,Não,Não,Não,Não,Não
28108,L55988,L,297.4,308.3,90.0,1484.0,40.1,88.0,Não,Não,Não,Não,Não,Não
28110,L56246,L,297.2,308.3,90.0,1446.0,30.3,124.0,Não,Não,Não,Não,Não,Não
28113,L54391,L,299.8,309.7,90.0,1547.0,40.3,101.0,Não,Não,Não,Não,Não,Não
28115,M18756,M,302.3,311.2,90.0,1627.0,33.2,74.0,Não,Não,Não,Não,Não,Não
28116,M20410,M,302.3,311.9,90.0,1517.0,40.3,159.0,Não,Não,Não,Não,Não,Não
28122,M21824,M,300.7,311.0,90.0,1432.0,49.3,67.0,Não,Não,Não,Não,Não,Não
28123,M21683,M,301.0,310.9,90.0,1622.0,37.1,159.0,Não,Não,Não,Não,Não,Não
28124,L50147,L,300.6,309.4,90.0,1422.0,50.6,71.0,Não,Não,Não,Não,Não,Não
28125,L52284,L,304.2,313.4,90.0,1339.0,44.7,107.0,Não,Não,Não,Não,Não,Não
28126,M15201,M,297.9,309.5,90.0,1538.0,32.2,127.0,Não,Não,Não,Não,Não,Não
28127,M16375,M,298.2,308.9,90.0,1443.0,41.2,22.0,Não,Não,Não,Não,Não,Não
28128,M23210,M,298.7,309.7,90.0,1382.0,43.0,186.0,Não,Não,Não,Não,Não,Não
28130,L54861,L,300.7,311.7,90.0,1471.0,39.6,207.0,Não,Não,Não,Não,Não,Não
28131,L49720,L,299.1,308.8,90.0,1382.0,59.4,88.0,Não,Não,Não,Não,Não,Não
28133,L53132,L,300.7,310.8,90.0,1548.0,40.0,102.0,Não,Não,Não,Não,Não,Não
28135,L50690,L,301.7,311.0,90.0,1320.0,56.8,162.0,Não,Não,Não,Não,Não,Não
28138,M21014,M,301.0,310.9,90.0,1415.0,44.8,179.0,Não,Não,Não,Não,Não,Não
28142,M15033,M,298.3,308.0,90.0,1586.0,33.7,32.0,Não,Não,Não,Não,Não,Não
28144,L47231,L,298.8,309.1,90.0,1387.0,54.9,49.0,Não,Não,Não,Não,Não,Não
28147,L56242,L,297.2,308.3,90.0,1576.0,42.5,113.0,Não,Não,Não,Não,Não,Não
28148,L54808,L,300.5,311.7,90.0,1418.0,44.1,156.0,Não,Não,Não,Não,Não,Não
28150,L48892,L,298.3,307.9,90.0,1551.0,35.8,72.0,Não,Não,Não,Não,Não,Não
28151,L55669,L,298.4,309.4,90.0,1312.0,54.3,124.0,Não,Não,Não,Não,Não,Não
28152,H30936,H,298.4,308.5,90.0,1335.0,52.7,36.0,Não,Não,Não,Não,Não,Não
28155,L47231,L,298.8,309.1,90.0,1473.0,42.1,66.0,Não,Não,Não,Não,Não,Não
28156,L52823,L,302.5,312.1,90.0,1574.0,42.0,188.0,Não,Não,Não,Não,Não,Não
28159,M24487,M,299.0,310.0,90.0,1425.0,49.9,154.0,Não,Não,Não,Não,Não,Não
28163,M23716,M,297.7,308.9,90.0,1327.0,63.7,48.0,Não,Não,Não,Não,Não,Não
28165,L57145,L,298.3,307.9,90.0,1496.0,28.9,147.0,Não,Não,Não,Não,Não,Não
28166,L50825,L,302.2,311.5,90.0,1413.0,48.9,155.0,Não,Não,Não,Não,Não,Não
28167,M19124,M,302.4,311.0,90.0,1542.0,43.1,141.0,Não,Não,Não,Não,Não,Não
28169,L48276,L,297.0,307.7,90.0,1680.0,36.7,20.0,Não,Não,Não,Não,Não,Não
28172,L49175,L,298.3,308.0,90.0,1607.0,33.9,196.0,Não,Não,Não,Não,Não,Não
28173,L51364,L,302.2,310.7,90.0,1270.0,55.7,159.0,Sim,Não,Sim,Não,Não,Não
28174,L47438,L,298.2,308.2,90.0,1482.0,37.9,17.0,Não,Não,Não,Não,Não,Não
28175,L49694,L,298.9,308.6,90.0,1650.0,30.9,15.0,Não,Não,Não,Não,Não,Não
28177,H33815,H,302.3,310.1,90.0,1482.0,37.6,63.0,Não,Não,Não,Não,Não,Não
28178,H38797,H,297.7,308.2,90.0,1564.0,33.6,117.0,Não,Não,Não,Não,Não,Não
28180,L56246,L,297.2,308.4,90.0,1405.0,47.3,124.0,Não,Não,Não,Não,Não,Não
28181,L51793,L,303.0,311.1,90.0,1620.0,30.5,188.0,Não,Não,Não,Não,Não,Não
28182,H30941,H,297.9,309.1,90.0,2358.0,15.8,49.0,Não,Não,Não,Não,Não,Não
28183,L48490,L,298.9,310.2,90.0,1498.0,29.9,160.0,Não,Não,Não,Não,Não,Não
28186,M24487,M,298.9,310.1,90.0,1511.0,36.4,33.0,Não,Não,Não,Não,Não,Não
28189,L56553,L,297.7,308.4,90.0,1553.0,40.9,86.0,Não,Não,Não,Não,Não,Não
28191,L54950,L,300.3,311.5,90.0,1523.0,32.2,17.0,Não,Não,Não,Não,Não,Não
28195,L55174,L,301.0,312.3,90.0,1465.0,43.5,13.0,Não,Não,Não,Não,Não,Não
28196,M15169,M,297.9,308.6,90.0,1449.0,32.3,38.0,Não,Não,Não,Não,Não,Não
28197,M24717,M,298.6,309.7,90.0,1366.0,48.8,65.0,Não,Não,Não,Não,Não,Não
28198,L52279,L,304.1,313.4,90.0,2245.0,15.1,23.0,Não,Não,Não,Não,Não,Não
28199,L50643,L,301.6,310.7,90.0,1551.0,46.8,32.0,Não,Não,Não,Não,Não,Não
28201,M16098,M,297.1,308.3,90.0,1626.0,30.8,171.0,Não,Não,Não,Não,Não,Não
28202,L49285,L,299.4,309.1,90.0,1495.0,45.6,55.0,Não,Não,Não,Não,Não,Não
28203,L53605,L,300.3,309.9,90.0,1544.0,56.1,12.0,Não,Não,Não,Não,Não,Não
28204,L49271,L,299.4,309.1,90.0,1457.0,46.1,40.0,Não,Não,Não,Não,Não,Não
28206,L50591,L,301.3,310.3,90.0,1451.0,44.3,179.0,Não,Não,Não,Não,Não,Não
28209,M23447,M,297.5,308.6,90.0,1641.0,31.9,4.0,Não,Não,Não,Não,Não,Não
28210,L55694,L,298.2,309.7,90.0,1523.0,36.6,187.0,Não,Não,Não,Não,Não,Não
28211,L47498,L,297.8,308.4,90.0,1512.0,39.9,148.0,Não,Não,Não,Não,Não,Não
28213,M22956,M,300.2,311.7,90.0,1482.0,39.8,171.0,Não,Não,Não,Não,Não,Não
28214,L49935,L,299.7,309.2,90.0,1465.0,46.5,5.0,Não,Não,Não,Não,Não,Não
28215,M22148,M,300.2,310.6,90.0,1983.0,20.9,83.0,Não,Não,Não,Não,Não,Não
28221,L48962,L,298.6,308.1,90.0,1496.0,38.5,50.0,Não,Não,Não,Não,Não,Não
28223,H30102,H,297.6,309.0,90.0,1636.0,36.7,41.0,Não,Não,Não,Não,Não,Não
28224,M21081,M,301.2,310.9,90.0,1415.0,48.6,117.0,Não,Não,Não,Não,Não,Não
28225,L54936,L,300.5,311.7,90.0,1563.0,40.2,158.0,Não,Não,Não,Não,Não,Não
28227,L56753,L,299.5,310.7,90.0,1491.0,42.3,195.0,Não,Não,Não,Não,Não,Não
28228,M23191,M,298.8,309.7,90.0,1385.0,44.9,35.0,Não,Não,Não,Não,Não,Não
28229,L53142,L,300.5,310.8,90.0,1453.0,48.0,125.0,Não,Não,Não,Não,Não,Não
28230,M21039,M,301.1,310.9,90.0,1396.0,30.3,12.0,Sim,Não,Não,Não,Não,Não
28233,L56498,L,298.2,309.0,90.0,1589.0,35.1,179.0,Não,Não,Não,Não,Não,Não
28235,L54256,L,300.7,310.5,90.0,1960.0,21.0,166.0,Não,Não,Não,Não,Não,Não
28236,M20039,M,303.9,313.1,90.0,1369.0,50.9,142.0,Não,Não,Não,Não,Não,Não
28237,L49463,L,299.3,308.7,90.0,1515.0,37.2,96.0,Não,Não,Não,Não,Não,Não
28239,L53457,L,301.2,310.8,90.0,1530.0,38.9,174.0,Não,Não,Não,Não,Não,Não
28242,L51285,L,301.9,310.6,90.0,1583.0,39.9,76.0,Não,Não,Não,Não,Não,Não
28243,L49268,L,299.5,309.3,90.0,1348.0,51.4,90.0,Não,Não,Não,Não,Não,Não
28244,H39398,H,298.5,308.2,90.0,1436.0,42.0,16.0,Não,Não,Não,Não,Não,Não
28245,L55973,L,297.4,308.6,90.0,1605.0,31.6,52.0,Não,Não,Não,Não,Não,Não
28247,L54256,L,300.7,310.5,90.0,1472.0,48.7,194.0,Não,Não,Não,Não,Não,Não
28248,L53822,L,301.6,310.6,90.0,1712.0,26.5,137.0,Não,Não,Não,Não,Não,Não
28249,L53618,L,300.7,310.2,90.0,1500.0,43.2,42.0,Não,Não,Não,Não,Não,Não
28250,M24209,M,298.2,309.0,90.0,1615.0,33.9,49.0,Não,Não,Não,Não,Não,Não
28251,H33499,H,302.0,310.5,90.0,1841.0,26.1,119.0,Não,Não,Não,Não,Não,Não
28252,M17003,M,299.4,308.9,90.0,1466.0,41.8,21.0,Não,Não,Não,Não,Não,Não
28253,L49642,L,298.9,308.6,90.0,1447.0,49.4,117.0,Não,Não,Não,Não,Não,Não
28255,L48448,L,298.0,309.5,90.0,1486.0,45.8,204.0,Não,Não,Não,Não,Não,Sim
28256,L47219,L,298.8,310.1,90.0,1453.0,41.6,0.0,Não,Não,Não,Não,Não,Não
28258,L50497,L,301.4,310.4,90.0,1736.0,29.4,179.0,Não,Não,Não,Não,Não,Não
28261,L51310,L,301.9,310.4,90.0,1486.0,43.2,26.0,Não,Não,Não,Não,Não,Não
28262,M17286,M,298.9,308.2,90.0,1472.0,47.7,139.0,Não,Não,Não,Não,Não,Não
28268,L47971,L,296.8,307.9,90.0,1741.0,28.4,72.0,Não,Não,Não,Não,Não,Não
28270,L52085,L,303.5,312.3,90.0,1386.0,56.5,9.0,Não,Não,Não,Não,Não,Não
28272,H39163,H,298.7,309.6,90.0,1412.0,40.0,192.0,Não,Não,Não,Não,Não,Não
28273,M20596,M,302.3,311.9,90.0,1435.0,46.2,212.0,Não,Não,Não,Não,Não,Não
28274,M23439,M,298.3,309.4,90.0,1615.0,32.8,96.0,Não,Não,Não,Não,Não,Não
28276,M17741,M,300.5,309.3,90.0,1446.0,48.2,33.0,Não,Não,Não,Não,Não,Não
28277,L53412,L,301.3,311.0,90.0,1375.0,51.6,151.0,Não,Não,Não,Não,Não,Não
28284,L56319,L,297.5,308.5,90.0,1498.0,40.0,108.0,Não,Não,Não,Não,Não,Não
28287,L53474,L,301.1,310.3,90.0,1429.0,44.6,91.0,Não,Não,Não,Não,Não,Não
28292,L47407,L,298.3,308.5,90.0,1569.0,33.4,168.0,Não,Não,Não,Não,Não,Não
28293,L55406,L,299.1,310.5,90.0,1798.0,23.7,64.0,Não,Não,Não,Não,Não,Não
28295,L56781,L,298.9,310.1,90.0,1309.0,57.5,61.0,Não,Não,Não,Não,Não,Não
28298,L49461,L,299.3,308.7,90.0,1393.0,47.6,94.0,Não,Não,Não,Não,Não,Não
28300,H38807,H,297.7,308.2,90.0,1566.0,43.0,72.0,Não,Não,Não,Não,Não,Não
28302,H32073,H,299.8,309.5,90.0,1670.0,28.7,161.0,Não,Não,Não,Não,Não,Não
